# File created on Tue Feb 24 19:53:24 2026
#
# time         R02m-02         I02m-02         R02m-01         I02m-01         R02m000         I02m000         R02m001         I02m001         R02m002         I02m002         R03m-03         I03m-03         R03m-02         I03m-02         R03m-01         I03m-01         R03m000         I03m000         R03m001         I03m001         R03m002         I03m002         R03m003         I03m003         R04m-04         I04m-04         R04m-03         I04m-03         R04m-02         I04m-02         R04m-01         I04m-01         R04m000         I04m000         R04m001         I04m001         R04m002         I04m002         R04m003         I04m003         R04m004         I04m004         
71.25          1.3658708e-07   2.3293932e-06   2.3256783e-09   1.6855148e-09   1.4651268e-07   0               2.3256783e-09   -1.6855148e-09  1.3658708e-07   -2.3293932e-06  3.7728448e-08   -9.7063455e-10  -7.1673487e-09  2.8582408e-09   1.1539979e-08   -2.6289703e-11  0               8.7289398e-10   -1.1539979e-08  -2.6289703e-11  7.1673487e-09   2.8582408e-09   -3.7728448e-08  -9.7063455e-10  9.4771938e-09   -1.1495646e-08  -2.4261794e-09  1.4236571e-09   -1.6334219e-10  -9.6099654e-09  -4.4421657e-10  -7.9711703e-10  7.2484697e-09   0               -4.4421657e-10  7.9711703e-10   -1.6334219e-10  9.6099654e-09   -2.4261794e-09  -1.4236571e-09  9.4771938e-09   1.1495646e-08  
71.25          -1.4983689e-07  2.5256101e-06   2.0012539e-07   5.4886684e-08   -2.8486801e-07  0               2.0012539e-07   -5.4886684e-08  -1.4983689e-07  -2.5256101e-06  2.5954147e-08   1.9048423e-07   -1.0717955e-07  -3.1963061e-08  1.5424765e-07   1.4053923e-07   0               3.6942391e-08   -1.5424765e-07  1.4053923e-07   1.0717955e-07   -3.1963061e-08  -2.5954147e-08  1.9048423e-07   4.7967951e-07   3.2012308e-09   -7.601899e-08   1.0314123e-07   -7.9863222e-08  -2.5852457e-08  -2.651499e-08   -1.2433265e-07  8.3606132e-07   0               -2.651499e-08   1.2433265e-07   -7.9863222e-08  2.5852457e-08   -7.601899e-08   -1.0314123e-07  4.7967951e-07   -3.2012308e-09 
71.25          -1.1114458e-05  2.5529165e-06   1.7723863e-06   6.997778e-07    -1.1843846e-05  0               1.7723863e-06   -6.997778e-07   -1.1114458e-05  -2.5529165e-06  1.4573531e-06   8.286964e-06    -8.0224984e-07  7.3889929e-07   -2.69339e-08    6.0563405e-06   0               1.0910452e-06   2.69339e-08     6.0563405e-06   8.0224984e-07   7.3889929e-07   -1.4573531e-06  8.286964e-06    1.1342774e-05   -1.2558343e-07  -6.1531126e-07  2.8670267e-06   7.9198888e-06   3.9303055e-07   7.1566613e-07   -5.8774524e-06  1.0290238e-05   0               7.1566613e-07   5.8774524e-06   7.9198888e-06   -3.9303055e-07  -6.1531126e-07  -2.8670267e-06  1.1342774e-05   1.2558343e-07  
71.25          -9.0132128e-06  3.0898505e-06   -3.798848e-06   4.910611e-06    -1.419537e-05   0               -3.798848e-06   -4.910611e-06   -9.0132128e-06  -3.0898505e-06  1.3342271e-05   6.3016919e-05   1.671995e-07    -2.6662304e-06  -9.8778197e-06  4.6995058e-05   0               1.0489655e-05   9.8778197e-06   4.6995058e-05   -1.671995e-07   -2.6662304e-06  -1.3342271e-05  6.3016919e-05   -6.8800392e-05  -5.3382454e-06  3.2995265e-06   1.3601453e-05   5.6707738e-05   1.2963527e-05   7.8394507e-06   -2.9162303e-05  -0.00017305138  0               7.8394507e-06   2.9162303e-05   5.6707738e-05   -1.2963527e-05  3.2995265e-06   -1.3601453e-05  -6.8800392e-05  5.3382454e-06  
71.25          0.00015738843   -5.027789e-05   -2.1539223e-05  1.0538811e-05   0.00013252617   0               -2.1539223e-05  -1.0538811e-05  0.00015738843   5.027789e-05    2.2670172e-06   4.6137501e-05   3.6659879e-06   -8.4266857e-05  -6.9170939e-06  3.0656419e-05   0               2.9170701e-05   6.9170939e-06   3.0656419e-05   -3.6659879e-06  -8.4266857e-05  -2.2670172e-06  4.6137501e-05   -5.2401831e-05  -1.2165264e-05  9.6016863e-06   -7.4755289e-06  -9.9622205e-05  5.7258513e-06   -4.8945344e-06  3.7934441e-05   6.8041949e-05   0               -4.8945344e-06  -3.7934441e-05  -9.9622205e-05  -5.7258513e-06  9.6016863e-06   7.4755289e-06   -5.2401831e-05  1.2165264e-05  
71.25          0.00015188202   -0.00020424985  -1.6682512e-05  1.699631e-05    0.00014418132   0               -1.6682512e-05  -1.699631e-05   0.00015188202   0.00020424985   -3.4883436e-05  -8.1810907e-05  -4.6572534e-05  -4.1453078e-05  5.8341726e-06   -1.6457403e-05  0               -9.199675e-06   -5.8341726e-06  -1.6457403e-05  4.6572534e-05   -4.1453078e-05  3.4883436e-05   -8.1810907e-05  -4.222155e-05   2.6845364e-05   4.381941e-09    -4.2773443e-05  -0.00016868408  -5.1884012e-05  -1.4959208e-05  5.1748311e-05   7.4257217e-05   0               -1.4959208e-05  -5.1748311e-05  -0.00016868408  5.1884012e-05   4.381941e-09    4.2773443e-05   -4.222155e-05   -2.6845364e-05 
71.25          -0.0017665642   -0.00062376924  6.400368e-05    -0.00017554702  -0.00042046967  0               6.400368e-05    0.00017554702   -0.0017665642   0.00062376924   1.7530234e-05   0.00023388057   0.00036540171   8.1119177e-05   6.8385151e-05   -0.00012688911  0               0.00018033595   -6.8385151e-05  -0.00012688911  -0.00036540171  8.1119177e-05   -1.7530234e-05  0.00023388057   -0.00030903641  -6.7914024e-05  -8.2716768e-06  -5.904701e-05   0.00013449782   2.5338084e-05   1.1299442e-05   5.5992807e-06   4.8362785e-05   0               1.1299442e-05   -5.5992807e-06  0.00013449782   -2.5338084e-05  -8.2716768e-06  5.904701e-05    -0.00030903641  6.7914024e-05  
71.25          0.0018943777    0.00025978244   -3.7389545e-06  5.9403922e-05   0.0014325036    0               -3.7389545e-06  -5.9403922e-05  0.0018943777    -0.00025978244  -0.00011083134  1.7422871e-05   -0.00073433077  2.7749237e-06   -9.3092355e-05  3.6733701e-05   0               0.00020420072   9.3092355e-05   3.6733701e-05   0.00073433077   2.7749237e-06   0.00011083134   1.7422871e-05   0.00054524786   7.6694452e-05   2.834926e-05    1.597539e-05    8.8256945e-05   -4.6673634e-06  9.2168337e-06   2.1502234e-05   0.00032841882   0               9.2168337e-06   -2.1502234e-05  8.8256945e-05   4.6673634e-06   2.834926e-05    -1.597539e-05   0.00054524786   -7.6694452e-05 
71.25          0.0001654835    -0.00021463028  -3.9313644e-05  7.3572511e-05   -0.00046438738  0               -3.9313644e-05  -7.3572511e-05  0.0001654835    0.00021463028   0.00010566107   -7.9500144e-05  0.00032256256   -9.2181268e-06  -4.5390847e-05  0.00014802713   0               -0.00018312953  4.5390847e-05   0.00014802713   -0.00032256256  -9.2181268e-06  -0.00010566107  -7.9500144e-05  -5.0722144e-05  9.091249e-05    8.0878433e-05   6.1648916e-05   7.4489756e-05   2.9617056e-05   7.7817693e-07   1.2384035e-05   4.3153175e-05   0               7.7817693e-07   -1.2384035e-05  7.4489756e-05   -2.9617056e-05  8.0878433e-05   -6.1648916e-05  -5.0722144e-05  -9.091249e-05  
71.666667      6.8707159e-08   1.3955623e-06   1.2457338e-09   3.2097974e-11   6.1817069e-08   0               1.2457338e-09   -3.2097974e-11  6.8707159e-08   -1.3955623e-06  1.8867083e-08   -7.3426986e-10  -1.0804545e-09  2.1956485e-09   4.8735076e-09   -5.7253995e-10  0               9.2181171e-10   -4.8735076e-09  -5.7253995e-10  1.0804545e-09   2.1956485e-09   -1.8867083e-08  -7.3426986e-10  1.2609174e-09   -4.6179598e-09  -2.046436e-11   1.7483471e-11   -2.0158224e-10  -3.2961481e-09  -1.0626805e-11  -1.5337174e-11  9.4742455e-10   0               -1.0626805e-11  1.5337174e-11   -2.0158224e-10  3.2961481e-09   -2.046436e-11   -1.7483471e-11  1.2609174e-09   4.6179598e-09  
71.666667      8.7058776e-08   1.6685236e-06   1.3792694e-09   6.9149939e-11   8.1133782e-08   0               1.3792694e-09   -6.9149939e-11  8.7058776e-08   -1.6685236e-06  2.418125e-08    -9.8120782e-10  -1.9304329e-09  2.8802163e-09   6.2407472e-09   -7.834527e-10   0               1.1407715e-09   -6.2407472e-09  -7.834527e-10   1.9304329e-09   2.8802163e-09   -2.418125e-08   -9.8120782e-10  2.1413161e-09   -6.3594327e-09  -2.6221824e-11  2.3408465e-11   -2.9227632e-10  -4.504271e-09   -6.5239252e-12  -1.3638544e-11  1.5077058e-09   0               -6.5239252e-12  1.3638544e-11   -2.9227632e-10  4.504271e-09    -2.6221824e-11  -2.3408465e-11  2.1413161e-09   6.3594327e-09  
71.666667      1.0989881e-07   1.9871126e-06   1.3346024e-09   1.6813828e-10   1.0872879e-07   0               1.3346024e-09   -1.6813828e-10  1.0989881e-07   -1.9871126e-06  3.0941363e-08   -1.2459631e-09  -3.701684e-09   3.6697585e-09   8.0038866e-09   -1.0273027e-09  0               1.3055767e-09   -8.0038866e-09  -1.0273027e-09  3.701684e-09    3.6697585e-09   -3.0941363e-08  -1.2459631e-09  4.1059604e-09   -8.7796732e-09  -4.6052697e-11  5.4287669e-11   -3.456398e-10   -6.1944404e-09  -1.66922e-11    -3.2948367e-11  2.8573434e-09   0               -1.66922e-11    3.2948367e-11   -3.456398e-10   6.1944404e-09   -4.6052697e-11  -5.4287669e-11  4.1059604e-09   8.7796732e-09  
71.666667      1.3495879e-07   2.3162454e-06   3.2676912e-09   2.068845e-09    1.4490659e-07   0               3.2676912e-09   -2.068845e-09   1.3495879e-07   -2.3162454e-06  3.6763091e-08   -9.6174959e-10  -7.4690692e-09  2.0939113e-09   1.2153933e-08   -1.346024e-10   0               9.2625023e-10   -1.2153933e-08  -1.346024e-10   7.4690692e-09   2.0939113e-09   -3.6763091e-08  -9.6174959e-10  1.0005898e-08   -1.1093468e-08  -4.2229151e-09  1.7764156e-09   9.5305157e-10   -9.8983794e-09  -8.9650101e-10  3.6593857e-10   5.70377e-09     0               -8.9650101e-10  -3.6593857e-10  9.5305157e-10   9.8983794e-09   -4.2229151e-09  -1.7764156e-09  1.0005898e-08   1.1093468e-08  
71.666667      -1.6727673e-07  2.5026509e-06   2.5275383e-07   4.964471e-08    -3.8799207e-07  0               2.5275383e-07   -4.964471e-08   -1.6727673e-07  -2.5026509e-06  -2.5118707e-08  1.5878288e-07   -1.2385073e-07  4.3466313e-11   2.1103219e-07   1.1167729e-07   0               4.0701517e-08   -2.1103219e-07  1.1167729e-07   1.2385073e-07   4.3466313e-11   2.5118707e-08   1.5878288e-07   5.7741137e-07   3.3016661e-08   -1.1685474e-07  8.1543e-08      -1.4818144e-07  -1.2858504e-08  -5.0645674e-08  -9.0426422e-08  9.7220384e-07   0               -5.0645674e-08  9.0426422e-08   -1.4818144e-07  1.2858504e-08   -1.1685474e-07  -8.1543e-08     5.7741137e-07   -3.3016661e-08 
71.666667      -1.4794044e-05  2.849141e-06    2.6897477e-06   2.7014221e-07   -1.5868917e-05  0               2.6897477e-06   -2.7014221e-07  -1.4794044e-05  -2.849141e-06   1.0388042e-06   8.2721682e-06   -1.2251844e-06  1.8001492e-06   6.8136838e-07   5.9077768e-06   0               8.9604977e-07   -6.8136838e-07  5.9077768e-06   1.2251844e-06   1.8001492e-06   -1.0388042e-06  8.2721682e-06   1.7725544e-05   2.634635e-07    -9.1815682e-07  2.7427538e-06   7.6780937e-06   5.7786771e-07   4.4057602e-07   -6.5774068e-06  1.9987317e-05   0               4.4057602e-07   6.5774068e-06   7.6780937e-06   -5.7786771e-07  -9.1815682e-07  -2.7427538e-06  1.7725544e-05   -2.634635e-07  
71.666667      -4.2686533e-05  7.2769535e-06   -3.8761524e-07  3.0042014e-06   -4.6051621e-05  0               -3.8761524e-07  -3.0042014e-06  -4.2686533e-05  -7.2769535e-06  1.4150202e-05   7.2609026e-05   -1.5056034e-06  7.2458861e-06   -9.3076096e-06  5.398397e-05    0               8.8400559e-06   9.3076096e-06   5.398397e-05    1.5056034e-06   7.2458861e-06   -1.4150202e-05  7.2609026e-05   -4.8377263e-05  -4.6319875e-06  2.6598653e-06   1.6385288e-05   7.6771073e-05   1.5674949e-05   8.6490284e-06   -4.1136071e-05  -0.00016697188  0               8.6490284e-06   4.1136071e-05   7.6771073e-05   -1.5674949e-05  2.6598653e-06   -1.6385288e-05  -4.8377263e-05  4.6319875e-06  
71.666667      0.00010306094   -4.4724693e-05  -2.0475913e-05  7.907843e-06    8.4452189e-05   0               -2.0475913e-05  -7.907843e-06   0.00010306094   4.4724693e-05   9.5144402e-06   7.7678381e-05   1.3739021e-06   -7.908027e-05   -1.1697995e-05  5.3296443e-05   0               2.8412249e-05   1.1697995e-05   5.3296443e-05   -1.3739021e-06  -7.908027e-05   -9.5144402e-06  7.7678381e-05   -4.8901958e-05  -1.5307453e-05  1.0804419e-05   -2.3330529e-06  -4.4746904e-05  2.0423577e-05   2.4819827e-07   1.8359311e-05   8.9991754e-06   0               2.4819827e-07   -1.8359311e-05  -4.4746904e-05  -2.0423577e-05  1.0804419e-05   2.3330529e-06   -4.8901958e-05  1.5307453e-05  
71.666667      0.00013986886   -0.00023606886  -2.3374602e-05  2.1335478e-05   0.00016284543   0               -2.3374602e-05  -2.1335478e-05  0.00013986886   0.00023606886   -3.4382543e-05  -7.7183861e-05  -6.205227e-05   -6.3290441e-05  3.9598038e-07   -7.9181217e-06  0               -1.3956983e-05  -3.9598038e-07  -7.9181217e-06  6.205227e-05    -6.3290441e-05  3.4382543e-05   -7.7183861e-05  -1.056537e-05   2.5411285e-05   2.8904071e-06   -4.2682973e-05  -0.00017451431  -4.8129155e-05  -1.2862402e-05  5.7712404e-05   0.00010911611   0               -1.2862402e-05  -5.7712404e-05  -0.00017451431  4.8129155e-05   2.8904071e-06   4.2682973e-05   -1.056537e-05   -2.5411285e-05 
71.666667      -0.0017860119   -0.00053632329  6.3847723e-05   -0.000203198    -0.00057120662  0               6.3847723e-05   0.000203198     -0.0017860119   0.00053632329   2.9681214e-05   0.00018793995   0.00043346417   8.1671423e-05   7.795273e-05    -0.00012791977  0               0.00015573986   -7.795273e-05   -0.00012791977  -0.00043346417  8.1671423e-05   -2.9681214e-05  0.00018793995   -0.00036918443  -8.1667203e-05  -9.249142e-06   -6.9873244e-05  0.00011265024   1.6678543e-05   1.3806754e-05   1.0252019e-05   1.9059241e-05   0               1.3806754e-05   -1.0252019e-05  0.00011265024   -1.6678543e-05  -9.249142e-06   6.9873244e-05   -0.00036918443  8.1667203e-05  
71.666667      0.0019971304    0.00015416286   1.1358866e-05   9.5275701e-07   0.0014700194    0               1.1358866e-05   -9.5275701e-07  0.0019971304    -0.00015416286  -0.00011962682  9.3752786e-05   -0.0007241197   1.6581141e-05   -7.3773578e-05  -1.0138131e-05  0               0.00026578742   7.3773578e-05   -1.0138131e-05  0.0007241197    1.6581141e-05   0.00011962682   9.3752786e-05   0.00052860561   6.5366529e-05   2.6095483e-05   -1.4379444e-05  8.2979803e-05   -4.4913777e-06  1.6021451e-05   1.6811531e-05   0.00034798239   0               1.6021451e-05   -1.6811531e-05  8.2979803e-05   4.4913777e-06   2.6095483e-05   1.4379444e-05   0.00052860561   -6.5366529e-05 
71.666667      0.00011993932   -0.00016518121  -3.7521071e-05  6.3902097e-05   -0.00038315586  0               -3.7521071e-05  -6.3902097e-05  0.00011993932   0.00016518121   9.5163108e-05   -8.1360593e-05  0.00027689148   -1.940035e-05   -4.6428735e-05  0.0001443067    0               -0.00015652112  4.6428735e-05   0.0001443067    -0.00027689148  -1.940035e-05   -9.5163108e-05  -8.1360593e-05  -2.5416476e-05  0.00010431614   8.5853264e-05   5.3931775e-05   8.2481317e-05   2.7275989e-05   3.0591453e-06   5.6215408e-06   8.1792828e-05   0               3.0591453e-06   -5.6215408e-06  8.2481317e-05   -2.7275989e-05  8.5853264e-05   -5.3931775e-05  -2.5416476e-05  -0.00010431614 
72.083333      6.8568273e-08   1.3953885e-06   1.234839e-09    3.3101303e-11   6.1828263e-08   0               1.234839e-09    -3.3101303e-11  6.8568273e-08   -1.3953885e-06  1.8873068e-08   -7.3213696e-10  -1.1061652e-09  2.1896651e-09   4.8750592e-09   -5.7144358e-10  0               9.1584404e-10   -4.8750592e-09  -5.7144358e-10  1.1061652e-09   2.1896651e-09   -1.8873068e-08  -7.3213696e-10  1.2800237e-09   -4.6216778e-09  -2.0479285e-11  1.7607969e-11   -2.0107901e-10  -3.2972868e-09  -1.0644671e-11  -1.529292e-11   9.5139405e-10   0               -1.0644671e-11  1.529292e-11    -2.0107901e-10  3.2972868e-09   -2.0479285e-11  -1.7607969e-11  1.2800237e-09   4.6216778e-09  
72.083333      8.679569e-08    1.6669543e-06   1.3578371e-09   7.1406411e-11   8.1165813e-08   0               1.3578371e-09   -7.1406411e-11  8.679569e-08    -1.6669543e-06  2.4166004e-08   -9.769597e-10   -1.9802522e-09  2.8667422e-09   6.2368368e-09   -7.8136013e-10  0               1.1282551e-09   -6.2368368e-09  -7.8136013e-10  1.9802522e-09   2.8667422e-09   -2.4166004e-08  -9.769597e-10   2.1817821e-09   -6.3588543e-09  -2.6368235e-11  2.3674832e-11   -2.9087316e-10  -4.5016184e-09  -6.5637312e-12  -1.3548402e-11  1.52157e-09     0               -6.5637312e-12  1.3548402e-11   -2.9087316e-10  4.5016184e-09   -2.6368235e-11  -2.3674832e-11  2.1817821e-09   6.3588543e-09  
72.083333      1.0934731e-07   1.9821627e-06   1.3093241e-09   1.7701555e-10   1.0879181e-07   0               1.3093241e-09   -1.7701555e-10  1.0934731e-07   -1.9821627e-06  3.0857649e-08   -1.2435637e-09  -3.8193519e-09  3.6243557e-09   8.0037316e-09   -1.0317739e-09  0               1.2769258e-09   -8.0037316e-09  -1.0317739e-09  3.8193519e-09   3.6243557e-09   -3.0857649e-08  -1.2435637e-09  4.1993429e-09   -8.7599743e-09  -5.4862472e-11  6.1040354e-11   -3.6302686e-10  -6.1893655e-09  -2.3528292e-11  -2.2313316e-11  2.9186562e-09   0               -2.3528292e-11  2.2313316e-11   -3.6302686e-10  6.1893655e-09   -5.4862472e-11  -6.1040354e-11  4.1993429e-09   8.7599743e-09  
72.083333      1.3364035e-07   2.3026824e-06   3.9514493e-09   2.1588322e-09   1.4392368e-07   0               3.9514493e-09   -2.1588322e-09  1.3364035e-07   -2.3026824e-06  3.567838e-08    -1.5387096e-09  -7.7252921e-09  1.7238131e-09   1.251536e-08    -9.0504802e-10  0               1.0439815e-09   -1.251536e-08   -9.0504802e-10  7.7252921e-09   1.7238131e-09   -3.567838e-08   -1.5387096e-09  9.9654027e-09   -1.0575304e-08  -6.1160501e-09  1.7080167e-09   2.3267686e-09   -9.9378072e-09  -1.3854164e-09  2.223821e-09    2.3052286e-09   0               -1.3854164e-09  -2.223821e-09   2.3267686e-09   9.9378072e-09   -6.1160501e-09  -1.7080167e-09  9.9654027e-09   1.0575304e-08  
72.083333      -1.1280998e-07  2.4875262e-06   2.8117207e-07   2.9075638e-08   -4.1061819e-07  0               2.8117207e-07   -2.9075638e-08  -1.1280998e-07  -2.4875262e-06  -9.2617212e-08  6.5128639e-08   -1.2790232e-07  5.3675552e-08   2.6068273e-07   3.582645e-08    0               3.2038387e-08   -2.6068273e-07  3.582645e-08    1.2790232e-07   5.3675552e-08   9.2617212e-08   6.5128639e-08   6.285064e-07    6.6720203e-08   -1.5141638e-07  2.9467247e-08   -2.4636482e-07  5.912438e-09    -7.8800627e-08  -1.807491e-08   1.0270398e-06   0               -7.8800627e-08  1.807491e-08    -2.4636482e-07  -5.912438e-09   -1.5141638e-07  -2.9467247e-08  6.285064e-07    -6.6720203e-08 
72.083333      -1.7881288e-05  3.1438536e-06   3.5127964e-06   -3.4527128e-07  -1.9086319e-05  0               3.5127964e-06   3.4527128e-07   -1.7881288e-05  -3.1438536e-06  3.1200332e-07   6.908722e-06    -1.5695068e-06  2.9986715e-06   1.4933606e-06   4.7741372e-06   0               4.0896384e-07   -1.4933606e-06  4.7741372e-06   1.5695068e-06   2.9986715e-06   -3.1200332e-07  6.908722e-06    2.4535198e-05   7.3163218e-07   -1.2159076e-06  2.1888641e-06   6.4375423e-06   6.8046622e-07   6.0907991e-11   -6.5707109e-06  3.122003e-05    0               6.0907991e-11   6.5707109e-06   6.4375423e-06   -6.8046622e-07  -1.2159076e-06  -2.1888641e-06  2.4535198e-05   -7.3163218e-07 
72.083333      -7.8898153e-05  1.1378742e-05   3.7002341e-06   4.1638473e-07   -7.8883044e-05  0               3.7002341e-06   -4.1638473e-07  -7.8898153e-05  -1.1378742e-05  1.3669848e-05   7.5331847e-05   -3.1128561e-06  1.8515851e-05   -7.8712842e-06  5.596246e-05    0               5.4811318e-06   7.8712842e-06   5.596246e-05    3.1128561e-06   1.8515851e-05   -1.3669848e-05  7.5331847e-05   -2.1050708e-05  -3.1543039e-06  1.4347481e-06   1.7855658e-05   9.3853923e-05   1.6812294e-05   8.872176e-06    -5.062594e-05   -0.00014738882  0               8.872176e-06    5.062594e-05    9.3853923e-05   -1.6812294e-05  1.4347481e-06   -1.7855658e-05  -2.1050708e-05  3.1543039e-06  
72.083333      3.5680943e-05   -3.7071408e-05  -1.7466004e-05  4.5336571e-06   2.7198238e-05   0               -1.7466004e-05  -4.5336571e-06  3.5680943e-05   3.7071408e-05   1.6384227e-05   0.00010245074   -9.5605687e-07  -6.660392e-05   -1.5809479e-05  7.1384565e-05   0               2.4190395e-05   1.5809479e-05   7.1384565e-05   9.5605687e-07   -6.660392e-05   -1.6384227e-05  0.00010245074   -3.9655925e-05  -1.6613394e-05  1.1059797e-05   3.3102259e-06   1.6338154e-05   3.3718891e-05   5.8687165e-06   -3.1329554e-06  -5.1112968e-05  0               5.8687165e-06   3.1329554e-06   1.6338154e-05   -3.3718891e-05  1.1059797e-05   -3.3102259e-06  -3.9655925e-05  1.6613394e-05  
72.083333      0.00011407679   -0.00026854214  -2.8860166e-05  2.6121878e-05   0.00017723437   0               -2.8860166e-05  -2.6121878e-05  0.00011407679   0.00026854214   -3.3121599e-05  -7.0925995e-05  -7.9148622e-05  -7.9840342e-05  -5.437121e-06   1.0988456e-06   0               -2.006185e-05   5.437121e-06    1.0988456e-06   7.9148622e-05   -7.9840342e-05  3.3121599e-05   -7.0925995e-05  2.5406339e-05   2.4097188e-05   4.9990515e-06   -3.9878888e-05  -0.00017062638  -4.126318e-05   -9.582172e-06   5.9648702e-05   0.0001347453    0               -9.582172e-06   -5.9648702e-05  -0.00017062638  4.126318e-05    4.9990515e-06   3.9878888e-05   2.5406339e-05   -2.4097188e-05 
72.083333      -0.001785241    -0.00043667539  6.2075193e-05   -0.00022499918  -0.00072372829  0               6.2075193e-05   0.00022499918   -0.001785241    0.00043667539   4.2273102e-05   0.00013184621   0.00049572127   8.0650826e-05   8.5994702e-05   -0.00012541133  0               0.00012166039   -8.5994702e-05  -0.00012541133  -0.00049572127  8.0650826e-05   -4.2273102e-05  0.00013184621   -0.00042103821  -9.3947433e-05  -1.0702392e-05  -7.7638335e-05  8.9403561e-05   8.2142549e-06   1.5640237e-05   1.2014888e-05   -1.6596388e-05  0               1.5640237e-05   -1.2014888e-05  8.9403561e-05   -8.2142549e-06  -1.0702392e-05  7.7638335e-05   -0.00042103821  9.3947433e-05  
72.083333      0.0020796989    4.7647812e-05   2.5670629e-05   -5.707958e-05   0.0014652966    0               2.5670629e-05   5.707958e-05    0.0020796989    -4.7647812e-05  -0.00012545266  0.00016388938   -0.00069390228  3.0157397e-05   -5.1844832e-05  -5.7702901e-05  0               0.00031703202   5.1844832e-05   -5.7702901e-05  0.00069390228   3.0157397e-05   0.00012545266   0.00016388938   0.00049578152   4.9465056e-05   2.1867034e-05   -4.2777785e-05  7.1305897e-05   -5.1068017e-06  2.1850785e-05   1.1199627e-05   0.00035229093   0               2.1850785e-05   -1.1199627e-05  7.1305897e-05   5.1068017e-06   2.1867034e-05   4.2777785e-05   0.00049578152   -4.9465056e-05 
72.083333      8.503414e-05    -0.00011987321  -3.5543293e-05  5.3828778e-05   -0.00030011896  0               -3.5543293e-05  -5.3828778e-05  8.503414e-05    0.00011987321   8.307819e-05    -8.2629732e-05  0.0002261008    -2.972216e-05   -4.5542565e-05  0.00013561062   0               -0.00012711818  4.5542565e-05   0.00013561062   -0.0002261008   -2.972216e-05   -8.307819e-05   -8.2629732e-05  7.3044324e-07   0.0001122717    8.5320286e-05   4.207467e-05    8.3922995e-05   2.356957e-05    4.6003133e-06   -1.4215085e-06  0.00011286563   0               4.6003133e-06   1.4215085e-06   8.3922995e-05   -2.356957e-05   8.5320286e-05   -4.207467e-05   7.3044324e-07   -0.0001122717  
72.5           6.842625e-08    1.3951521e-06   1.223661e-09    3.4134939e-11   6.1840221e-08   0               1.223661e-09    -3.4134939e-11  6.842625e-08    -1.3951521e-06  1.8878027e-08   -7.299497e-10   -1.1325098e-09  2.1834841e-09   4.8763446e-09   -5.7032361e-10  0               9.0971109e-10   -4.8763446e-09  -5.7032361e-10  1.1325098e-09   2.1834841e-09   -1.8878027e-08  -7.299497e-10   1.299644e-09    -4.6251386e-09  -2.0492439e-11  1.7735552e-11   -2.0055896e-10  -3.2982553e-09  -1.0661803e-11  -1.5247473e-11  9.5557256e-10   0               -1.0661803e-11  1.5247473e-11   -2.0055896e-10  3.2982553e-09   -2.0492439e-11  -1.7735552e-11  1.299644e-09    4.6251386e-09  
72.5           8.6525522e-08   1.6652624e-06   1.3357871e-09   7.3767989e-11   8.1199386e-08   0               1.3357871e-09   -7.3767989e-11  8.6525522e-08   -1.6652624e-06  2.4148512e-08   -9.7251287e-10  -2.0314254e-09  2.8527521e-09   6.2323463e-09   -7.7915332e-10  0               1.1153386e-09   -6.2323463e-09  -7.7915332e-10  2.0314254e-09   2.8527521e-09   -2.4148512e-08  -9.7251287e-10  2.2237601e-09   -6.3576692e-09  -2.6568432e-11  2.4000151e-11   -2.8929127e-10  -4.4985957e-09  -6.6199351e-12  -1.3493927e-11  1.5364416e-09   0               -6.6199351e-12  1.3493927e-11   -2.8929127e-10  4.4985957e-09   -2.6568432e-11  -2.4000151e-11  2.2237601e-09   6.3576692e-09  
72.5           1.087858e-07    1.9769528e-06   1.2872573e-09   1.8448981e-10   1.0885858e-07   0               1.2872573e-09   -1.8448981e-10  1.087858e-07    -1.9769528e-06  3.0767762e-08   -1.2526768e-09  -3.9443218e-09  3.5806118e-09   8.0070101e-09   -1.0476074e-09  0               1.2459576e-09   -8.0070101e-09  -1.0476074e-09  3.9443218e-09   3.5806118e-09   -3.0767762e-08  -1.2526768e-09  4.2792739e-09   -8.7409752e-09  -6.3401066e-11  6.6476013e-11   -3.9883377e-10  -6.1823917e-09  -3.2395832e-11  -2.0029975e-12  2.9655472e-09   0               -3.2395832e-11  2.0029975e-12   -3.9883377e-10  6.1823917e-09   -6.3401066e-11  -6.6476013e-11  4.2792739e-09   8.7409752e-09  
72.5           1.3306546e-07   2.2888435e-06   3.8331124e-09   1.7337531e-09   1.4459494e-07   0               3.8331124e-09   -1.7337531e-09  1.3306546e-07   -2.2888435e-06  3.4644223e-08   -3.0052728e-09  -7.7948345e-09  2.1088473e-09   1.2214121e-08   -2.5744259e-09  0               1.1735643e-09   -1.2214121e-08  -2.5744259e-09  7.7948345e-09   2.1088473e-09   -3.4644223e-08  -3.0052728e-09  8.9109214e-09   -1.0011103e-08  -7.6265226e-09  9.3452138e-10   3.897576e-09    -9.5546349e-09  -1.7876171e-09  4.6947776e-09   -3.4532209e-09  0               -1.7876171e-09  -4.6947776e-09  3.897576e-09    9.5546349e-09   -7.6265226e-09  -9.3452138e-10  8.9109214e-09   1.0011103e-08  
